article_id,source_file,title_raw,label_original,label_name,label_id,target_value,split,title_clean,raw_char_len,clean_char_len,raw_token_len,clean_token_len,clean_is_empty,duplicate_raw_title,duplicate_clean_title
raw_data.xlsx::786,raw_data.xlsx,"Gelex mua thêm hơn 18,5 triệu cổ phiếu VGC, đã nắm quá bán số cổ phần tại Viglacera",3,positive,2,1.0,train,Gelex mua thêm hơn 18 5 triệu cổ_phiếu VGC đã nắm quá_bán số cổ_phần tại Viglacera,83,82,18,16,False,False,False
raw_data.xlsx::787,raw_data.xlsx,Grab sắp niêm yết cổ phiếu tại Mỹ với mức định giá 35 tỷ USD,2,neutral,1,0.0,train,Grab sắp niêm_yết cổ_phiếu tại Mỹ với mức định_giá 35 tỷ USD,60,60,15,12,False,False,False
raw_data.xlsx::788,raw_data.xlsx,Cổ phiếu IBC của Apax Holdings được cấp margin trở lại,3,positive,2,1.0,train,Cổ_phiếu IBC của Apax_Holdings được cấp margin trở_lại,54,54,11,8,False,False,False
raw_data.xlsx::789,raw_data.xlsx,"SSI Research: Vĩ mô tích cực, TTCK Việt Nam vẫn là điểm đến hấp dẫn của dòng vốn trong dài hạn",3,positive,2,1.0,train,SSI Research_Vĩ mô tích_cực TTCK Việt_Nam vẫn là điểm đến hấp_dẫn của dòng vốn trong dài_hạn,94,92,21,16,False,False,False
raw_data.xlsx::790,raw_data.xlsx,"VGC, HDG, CII, QTP, VHG, TVB, HVH, VSE, MG, TS4, TOP, IDV, GLT: Thông tin giao dịch lượng lớn cổ phiếu",2,neutral,1,0.0,train,VGC HDG CII QTP VHG TVB HVH VSE MG TS4 TOP IDV GLT Thông_tin giao_dịch lượng lớn cổ_phiếu,102,89,21,18,False,False,False
raw_data.xlsx::791,raw_data.xlsx,Công ty chứng khoán chạy đua tăng vốn đáp ứng “cơn khát” margin trên thị trường,3,positive,2,1.0,train,Công_ty chứng_khoán chạy_đua tăng vốn đáp_ứng cơn khát margin trên thị_trường,79,77,16,11,False,False,False
raw_data.xlsx::792,raw_data.xlsx,"Petrolimex: Năm 2021 đặt kế hoạch lãi trước thuế 3.360 tỷ đồng, cổ tức tổi thiểu 12%, hoàn thành thoái vốn PG Bank",3,positive,2,1.0,train,Petrolimex_Năm 2021 đặt kế_hoạch lãi trước thuế 3 360 tỷ đồng cổ_tức tổi thiểu 12 hoàn_thành thoái vốn PG Bank,114,110,23,20,False,False,False
raw_data.xlsx::793,raw_data.xlsx,Những con số nổi bật của thị trường chứng khoán Việt Nam quý I/2021,3,positive,2,1.0,val,Những con_số nổi_bật của thị_trường_chứng_khoán Việt_Nam quý I 2021,67,67,14,9,False,False,False
raw_data.xlsx::794,raw_data.xlsx,"Làm công ăn lương thu nhập tháng chỉ 5-7 triệu đồng, tôi có nên góp 200 triệu đồng cùng bạn thân đầu tư chứng khoán?",2,neutral,1,0.0,train,Làm công ăn lương thu_nhập tháng chỉ 5 7 triệu đồng tôi có nên góp 200 triệu đồng cùng bạn thân đầu_tư chứng_khoán,116,114,25,23,False,False,False
raw_data.xlsx::795,raw_data.xlsx,"Thép Nam Kim (NKG): Sắp phát hành cổ phiếu ESOP và chia cổ tức tổng tỷ lệ 20%, kế hoạch lãi 2021 gấp đôi lên 600 tỷ đồng",3,positive,2,1.0,train,Thép_Nam_Kim_NKG Sắp phát_hành cổ_phiếu ESOP và chia cổ_tức tổng tỷ_lệ 20 kế_hoạch lãi 2021 gấp đôi lên 600 tỷ đồng,120,115,28,20,False,False,False
raw_data.xlsx::796,raw_data.xlsx,"Mirae Asset: “Triển vọng vĩ mô lạc quan, VN-Index có thể cán mốc 1.400 điểm”",3,positive,2,1.0,train,Mirae_Asset_Triển vọng vĩ_mô lạc_quan VN Index có_thể cán mốc 1 400 điểm,76,72,15,12,False,False,False
raw_data.xlsx::797,raw_data.xlsx,"BVH tăng 3%, thị trường chứng khoán tiếp tục thu hút dòng tiền khi liên tục xác lập đỉnh cao mới",3,positive,2,1.0,train,BVH tăng 3 thị_trường_chứng_khoán tiếp_tục thu_hút dòng tiền khi liên_tục xác_lập đỉnh_cao mới,96,94,21,13,False,False,False
raw_data.xlsx::798,raw_data.xlsx,"Phiên 7/4: Khối ngoại tiếp tục bán ròng, tập trung bán CTG, VNM",1,negative,0,-1.0,test,Phiên 7 4 Khối ngoại_tiếp tục bán ròng tập_trung bán CTG VNM,63,60,13,12,False,False,False
raw_data.xlsx::799,raw_data.xlsx,"Petrosetco (PET): Kế hoạch lợi nhuận tăng 43% lên 200 tỷ đồng, quý 2 sẽ phát hành 4 triệu cổ phiếu ESOP",3,positive,2,1.0,val,Petrosetco_PET Kế_hoạch lợi_nhuận tăng 43 lên 200 tỷ đồng quý 2 sẽ phát_hành 4 triệu cổ_phiếu ESOP,103,98,22,17,False,False,False
raw_data.xlsx::800,raw_data.xlsx,"SMC: Lập liên doanh với Samsung, đặt mục tiêu tiêu thụ 1,35 triệu tấn thép năm 2021",3,positive,2,1.0,test,SMC Lập liên_doanh với Samsung đặt mục_tiêu tiêu_thụ 1 35 triệu tấn thép năm 2021,83,81,17,15,False,False,False
raw_data.xlsx::801,raw_data.xlsx,"SAM Holdings (SAM) đặt kế hoạch lợi nhuận năm 2021 tăng gấp 2,4 lần lên hơn 300 tỷ đồng",3,positive,2,1.0,train,SAM Holdings_SAM đặt kế_hoạch lợi_nhuận năm 2021 tăng gấp 2 4 lần lên hơn 300 tỷ đồng,87,85,19,17,False,False,False
raw_data.xlsx::802,raw_data.xlsx,"HSC thông qua phương án tăng vốn cho cổ đông hiện hữu, dự thu về 2.135 tỷ đồng bổ sung nguồn vốn margin, tự doanh",3,positive,2,1.0,train,HSC thông_qua phương_án tăng vốn cho cổ_đông hiện_hữu dự_thu về 2 135 tỷ đồng bổ_sung nguồn vốn margin tự doanh,113,111,25,20,False,False,False
raw_data.xlsx::803,raw_data.xlsx,"EVNGenco3 (PGV): Lãi ròng sau kiểm toán điều chỉnh xuống còn 1.815 tỷ đồng, năm 2020 giảm 5.000 tỷ dư nợ vay",1,negative,0,-1.0,train,EVNGenco3 PGV Lãi_ròng sau kiểm_toán điều_chỉnh xuống còn 1 815 tỷ đồng năm 2020 giảm 5 000 tỷ dư_nợ vay,108,104,22,20,False,False,False
raw_data.xlsx::804,raw_data.xlsx,"SSI Research: “Khắc phục tình trạng quá tải hệ thống trên HOSE, VN-Index thêm động lực hướng tới vùng mục tiêu 1.350-1.400 điểm”",3,positive,2,1.0,train,SSI Research_Khắc phục tình_trạng quá_tải hệ_thống trên HOSE VN Index thêm động_lực hướng tới vùng mục_tiêu 1 350 1 400 điểm,128,124,23,21,False,False,False
raw_data.xlsx::805,raw_data.xlsx,"Thanh khoản TTCK phái sinh quý 1 tăng 9,21% so với bình quân năm 2020",3,positive,2,1.0,train,Thanh khoản TTCK phái_sinh quý 1 tăng 9 21 so với bình_quân năm 2020,69,68,15,14,False,False,False
raw_data.xlsx::806,raw_data.xlsx,Nhựa Bình Minh (BMP) dành 99% lợi nhuận của năm 2020 chia cổ tức cho cổ đông,3,positive,2,1.0,train,Nhựa_Bình_Minh_BMP dành 99 lợi_nhuận của năm 2020 chia cổ_tức cho cổ_đông,76,73,17,11,False,False,False
raw_data.xlsx::807,raw_data.xlsx,"Nhóm ngân hàng, chứng khoán bứt phá mạnh, SSIAM VNFinLead ETF trở thành quỹ tăng trưởng tốt nhất thị trường quý 1",3,positive,2,1.0,train,Nhóm ngân_hàng chứng_khoán bứt_phá mạnh SSIAM VNFinLead_ETF trở_thành quỹ tăng_trưởng tốt nhất thị_trường quý 1,113,111,22,15,False,False,False
raw_data.xlsx::808,raw_data.xlsx,"PMG tăng gấp 3 từ đầu năm, Lemon Gas vẫn chi gần 400 tỷ đồng mua 11,5 triệu cổ phiếu",3,positive,2,1.0,train,PMG tăng gấp 3 từ đầu năm Lemon_Gas vẫn chi gần 400 tỷ đồng mua 11 5 triệu cổ_phiếu,84,83,20,19,False,False,False
raw_data.xlsx::809,raw_data.xlsx,"VNM, HBC, TDG, PMG, C47, OPC, VIG, TV2, APS, CSC, INC: Thông tin giao dịch lượng lớn cổ phiếu",2,neutral,1,0.0,train,VNM HBC TDG PMG C47 OPC VIG TV2 APS CSC INC Thông_tin giao_dịch lượng lớn cổ_phiếu,93,82,19,16,False,False,False
raw_data.xlsx::810,raw_data.xlsx,Lịch sự kiện và tin vắn chứng khoán ngày 7/4,2,neutral,1,0.0,train,Lịch_sự kiện và tin_vắn chứng_khoán ngày 7 4,44,44,10,8,False,False,False
raw_data.xlsx::811,raw_data.xlsx,Những cổ phiếu tăng sốc từ đầu năm 2021: Quán quân thuộc về cổ phiếu tăng gấp 11 lần,3,positive,2,1.0,val,Những cổ_phiếu tăng sốc từ đầu năm 2021 Quán_quân thuộc về cổ_phiếu tăng gấp 11 lần,84,83,19,16,False,False,False
raw_data.xlsx::812,raw_data.xlsx,"FPT Retail (FRT) đặt kế hoạch tăng 320% LNST lên 120 tỷ đồng, mở mới 150 cửa hàng dược Long Châu",3,positive,2,1.0,train,FPT Retail_FRT đặt kế_hoạch tăng 320 LNST lên 120 tỷ đồng mở mới 150 cửa_hàng dược Long_Châu,96,92,21,17,False,False,False
raw_data.xlsx::813,raw_data.xlsx,Quỹ đầu tư rót 650 triệu USD vào Vinhomes vừa huy động thêm 15 tỷ USD đầu tư vào châu Á,3,positive,2,1.0,train,Quỹ đầu_tư rót 650 triệu USD vào Vinhomes vừa huy_động thêm 15 tỷ USD đầu_tư vào châu_Á,87,87,21,17,False,False,False
raw_data.xlsx::814,raw_data.xlsx,"Nợ 400 tỷ đồng, chỉ thu được 200 triệu đồng nên cưỡng chế hóa đơn Thuduc House",1,negative,0,-1.0,test,Nợ 400 tỷ đồng chỉ thu được 200 triệu đồng nên cưỡng_chế hoá_đơn Thuduc_House,78,77,17,14,False,False,False
raw_data.xlsx::815,raw_data.xlsx,"HVN, DXG và nhiều tên tuổi lớn không được giao dịch ký quỹ trong quý 2",1,negative,0,-1.0,train,HVN DXG và nhiều tên_tuổi lớn không được giao_dịch ký_quỹ trong quý 2,70,69,16,13,False,False,False
raw_data.xlsx::816,raw_data.xlsx,"ĐHĐCĐ Digiworld (DGW): Năm 2021 sẽ ""lấn sân"" thị trường tivi, máy giặt quy mô 2,4 tỷ USD",2,neutral,1,0.0,train,ĐHĐCĐ Digiworld_DGW_Năm 2021 sẽ lấn_sân thị_trường tivi máy_giặt quy_mô 2 4 tỷ USD,88,82,18,13,False,False,False
raw_data.xlsx::817,raw_data.xlsx,"Lãi lớn năm 2020, NET đặt kế hoạch trả cổ tức lên tới 60%",3,positive,2,1.0,val,Lãi lớn năm 2020 NET đặt kế_hoạch trả cổ_tức lên tới 60,57,55,14,12,False,False,False
raw_data.xlsx::818,raw_data.xlsx,"SK Group lên kế hoạch mua thêm 5,18% cổ phần Imexpharm (IMP) từ VinaCapital",3,positive,2,1.0,train,SK Group lên kế_hoạch mua thêm 5 18 cổ_phần Imexpharm_IMP từ VinaCapital,75,72,14,12,False,False,False
raw_data.xlsx::819,raw_data.xlsx,Chính thức hợp nhất Viglacera sẽ tác động như thế nào đến Gelex?,2,neutral,1,0.0,train,Chính_thức hợp_nhất Viglacera sẽ tác_động như_thế_nào đến Gelex,64,63,13,8,False,False,False
raw_data.xlsx::820,raw_data.xlsx,"Sonadezi Long Thành (SZL): Đặt kế hoạch lợi nhuận hơn 87 tỷ đồng năm 2021, triển khai dự án Cụm Công nghiệp Long Phước 1 (75ha)",3,positive,2,1.0,train,Sonadezi_Long_Thành_SZL Đặt kế_hoạch lợi_nhuận hơn 87 tỷ đồng năm 2021 triển_khai dự_án Cụm Công_nghiệp Long_Phước 1 75ha,127,121,26,17,False,False,False
raw_data.xlsx::821,raw_data.xlsx,"Phiên 6/4: Khối ngoại quay đầu bán ròng, VN-Index gặp khó trước ngưỡng 1.240 điểm",1,negative,0,-1.0,train,Phiên 6 4 Khối ngoại quay đầu bán ròng VN Index gặp khó trước ngưỡng 1 240 điểm,81,79,15,18,False,False,False
raw_data.xlsx::822,raw_data.xlsx,"ĐHĐCĐ Dệt may Thành Công (TCM): Cổ đông lớn Nguyễn Văn Nghĩa ứng cử ghế HĐQT, sẽ phát hành cổ phiếu thưởng 15% và chia 5% cổ tức tiền mặt",3,positive,2,1.0,train,ĐHĐCĐ Dệt_may Thành_Công TCM Cổ_đông lớn Nguyễn_Văn_Nghĩa ứng_cử ghế HĐQT sẽ phát_hành cổ_phiếu thưởng 15 và chia 5 cổ_tức tiền_mặt,137,131,30,20,False,False,False
raw_data.xlsx::823,raw_data.xlsx,"Digiworld (DGW) tăng trưởng 133% lãi sau thuế trong quý 1/2021, ước đạt 105 tỷ đồng",3,positive,2,1.0,test,Digiworld_DGW tăng_trưởng 133 lãi sau thuế trong quý 1 2021 ước đạt 105 tỷ đồng,83,79,16,15,False,False,False
raw_data.xlsx::824,raw_data.xlsx,Đá Núi Nhỏ (NNC) chốt quyền tạm ứng cổ tức đợt 2/2020 bằng tiền tỷ lệ 18%,3,positive,2,1.0,test,Đá_Núi_Nhỏ_NNC chốt quyền tạm_ứng cổ_tức đợt 2 2020 bằng tiền tỷ_lệ 18,73,70,17,12,False,False,False
raw_data.xlsx::825,raw_data.xlsx,"Thêm 1 công ty con của Tổng công ty Lương Thực Miền Bắc tiến hành IPO, đưa gần 1,7 triệu cổ phiếu ra chào bán",2,neutral,1,0.0,val,Thêm 1 công_ty con của Tổng_công_ty Lương_Thực Miền Bắc tiến_hành IPO đưa gần 1 7 triệu cổ_phiếu ra chào_bán,109,108,25,19,False,False,False
raw_data.xlsx::826,raw_data.xlsx,Nhiều mã chứng quyền tăng bằng lần 6 tháng qua giúp nhà đầu tư kiếm bộn,3,positive,2,1.0,val,Nhiều mã chứng quyền tăng bằng lần 6 tháng qua giúp nhà_đầu_tư kiếm bộn,71,71,16,14,False,False,False
raw_data.xlsx::827,raw_data.xlsx,FIT Group dự kiến chia cổ tức năm 2020 với tỷ lệ 10%,3,positive,2,1.0,train,FIT Group dự_kiến chia cổ_tức năm 2020 với tỷ_lệ 10,52,51,13,10,False,False,False
raw_data.xlsx::828,raw_data.xlsx,"Nhựa Tiền Phong (NTP): Kế hoạch lãi trước thuế năm 2021 sụt giảm 17%, về mức 432 tỷ đồng",1,negative,0,-1.0,train,Nhựa_Tiền_Phong_NTP Kế_hoạch lãi trước thuế năm 2021 sụt_giảm 17 về mức 432 tỷ đồng,88,83,19,14,False,False,False
raw_data.xlsx::829,raw_data.xlsx,Rạng Đông (RAL) chốt quyền nhận cổ tức đợt 2/2020 bằng tiền tỷ lệ 25%,3,positive,2,1.0,train,Rạng_Đông RAL chốt quyền nhận cổ_tức đợt 2 2020 bằng tiền tỷ_lệ 25,69,66,15,13,False,False,False
raw_data.xlsx::830,raw_data.xlsx,"Lỗ lũy kế vượt quá số vốn điều lệ thực góp, Ngoprexco (NGC) có khả năng bị hủy niêm yết",1,negative,0,-1.0,test,Lỗ luỹ kế vượt quá số vốn_điều_lệ thực góp Ngoprexco_NGC có khả_năng bị huỷ niêm_yết,87,84,20,15,False,False,False
raw_data.xlsx::831,raw_data.xlsx,"Chứng khoán BSC: VN-Index đủ khả năng vượt cản tâm lý, kết thúc Quý 2/2021 trên ngưỡng 1.250 điểm",3,positive,2,1.0,train,Chứng_khoán BSC VN Index đủ khả_năng vượt cản tâm_lý kết_thúc Quý 2 2021 trên ngưỡng 1 250 điểm,97,95,19,18,False,False,False
raw_data.xlsx::832,raw_data.xlsx,"Nghẽn lệnh trong phiên chiều, VN-Index thất bại trước mốc 1.240 điểm",1,negative,0,-1.0,train,Nghẽn lệnh trong phiên chiều VN Index thất_bại trước mốc 1 240 điểm,68,67,12,13,False,False,False
raw_data.xlsx::833,raw_data.xlsx,"Domesco (DMC) đặt kế hoạch lợi nhuận 215 tỷ đồng trong năm 2021, tăng trưởng gần 20% so với năm trước",3,positive,2,1.0,train,Domesco_DMC đặt kế_hoạch lợi_nhuận 215 tỷ đồng trong năm 2021 tăng_trưởng gần 20 so với năm trước,101,97,21,17,False,False,False
raw_data.xlsx::834,raw_data.xlsx,"YEG, GEX, DAH, IDP, POM, PAC, TMS, VC7, PDB, INC, CAG, CTC: Thông tin giao dịch lượng lớn cổ phiếu",2,neutral,1,0.0,train,YEG GEX DAH IDP POM PAC TMS VC7 PDB INC CAG CTC Thông_tin giao_dịch lượng lớn cổ_phiếu,98,86,20,17,False,False,False
raw_data.xlsx::835,raw_data.xlsx,Lịch chốt quyền nhận cổ tức bằng tiền của 6 doanh nghiệp,3,positive,2,1.0,train,Lịch chốt quyền nhận cổ_tức bằng tiền của 6 doanh_nghiệp,56,56,12,10,False,True,True
raw_data.xlsx::836,raw_data.xlsx,"Năm Bảy Bảy (NBB) dự kiến lợi nhuận năm 2021 tăng trên 37%, đạt 450 tỷ đồng",3,positive,2,1.0,train,Năm Bảy Bảy_NBB dự_kiến lợi_nhuận năm 2021 tăng trên 37 đạt 450 tỷ đồng,75,71,17,14,False,False,False
raw_data.xlsx::837,raw_data.xlsx,"VDSC: “Dòng tiền từ các quỹ ngoại mới và nhà đầu tư nội tiếp tục nâng đỡ thị trường, VN-Index có thể cán mốc 1.300 điểm trong tháng 4”",3,positive,2,1.0,train,VDSC Dòng tiền từ các quỹ ngoại mới và nhà_đầu_tư nội_tiếp tục nâng_đỡ thị_trường VN Index có_thể cán mốc 1 300 điểm trong tháng 4,134,130,29,25,False,False,False
raw_data.xlsx::838,raw_data.xlsx,IPO doanh nghiệp này đang thu hút các nhà đầu tư am hiểu bất động sản,3,positive,2,1.0,train,IPO doanh_nghiệp này đang thu_hút các nhà_đầu_tư am_hiểu bất_động_sản,69,69,16,9,False,False,False
raw_data.xlsx::839,raw_data.xlsx,"Coteccons lần đầu tính đến việc sử dụng đòn bẩy tài chính, đặt kế hoạch 2021 đi ngang",2,neutral,1,0.0,train,Coteccons lần đầu tính đến việc sử_dụng đòn_bẩy tài_chính đặt kế_hoạch 2021 đi ngang,85,84,18,14,False,False,False
raw_data.xlsx::840,raw_data.xlsx,"BVSC: “Dòng vốn ngoại có thể chảy vào TTCK Việt Nam từ nửa cuối năm 2021, tập trung vào nhóm Bluechips”",3,positive,2,1.0,train,BVSC Dòng vốn ngoại có_thể chảy vào TTCK Việt_Nam từ nửa cuối năm 2021 tập_trung vào nhóm Bluechips,103,99,21,18,False,False,False
raw_data.xlsx::841,raw_data.xlsx,Lịch sự kiện và tin vắn chứng khoán ngày 6/4,2,neutral,1,0.0,train,Lịch_sự kiện và tin_vắn chứng_khoán ngày 6 4,44,44,10,8,False,False,False
raw_data.xlsx::842,raw_data.xlsx,"Sau 4 năm sụt giảm liên tiếp, PGS đặt kế hoạch lãi 78,2 tỷ đồng trong năm 2021, tăng gần 8% so với năm trước",3,positive,2,1.0,train,Sau 4 năm sụt_giảm liên_tiếp PGS đặt kế_hoạch lãi 78 2 tỷ đồng trong năm 2021 tăng gần 8 so với năm trước,108,105,25,23,False,False,False
raw_data.xlsx::843,raw_data.xlsx,"CII: Xa lộ Hà Nội và Trung Lương – Mỹ Thuận được thu phí là cơ sở tăng 25% lợi nhuận 2021 lên 615 tỷ đồng, kế hoạch huy động đến 20.000 tỷ trái phiếu",3,positive,2,1.0,train,CII Xa_lộ Hà_Nội và Trung_Lương_Mỹ_Thuận được thu phí là cơ_sở tăng 25 lợi_nhuận 2021 lên 615 tỷ đồng kế_hoạch huy_động đến 20 000 tỷ trái_phiếu,149,144,35,25,False,False,False
raw_data.xlsx::844,raw_data.xlsx,"Điên cuồng khuấy đảo Phố Wall trong những ngày đầu năm nhưng giờ đây lại biến mất, nhà đầu tư nhỏ lẻ đã đi đâu?",2,neutral,1,0.0,train,Điên_cuồng khuấy_đảo Phố Wall trong những ngày đầu năm nhưng giờ_đây lại biến mất nhà_đầu_tư nhỏ_lẻ đã đi đâu,111,109,25,19,False,False,False
raw_data.xlsx::845,raw_data.xlsx,"PC1 muốn đổi tên công ty: Đặt kế hoạch LNST 2021 giảm nhẹ xuống 510 tỷ, trả cổ tức 20% năm 2020",3,positive,2,1.0,train,PC1 muốn đổi tên công_ty Đặt kế_hoạch LNST 2021 giảm nhẹ xuống 510 tỷ trả cổ_tức 20 năm 2020,95,92,22,19,False,False,False
raw_data.xlsx::846,raw_data.xlsx,Khối ngoại tiếp tục mua ròng gần 100 tỷ đồng trong phiên 5/4,3,positive,2,1.0,test,Khối ngoại_tiếp tục mua ròng gần 100 tỷ đồng trong phiên 5 4,60,60,13,13,False,False,False
raw_data.xlsx::847,raw_data.xlsx,"VCB bứt phá ngoạn mục lên trên 100.000 đồng, SHB bất ngờ đảo chiều giảm sàn, VnIndex tăng 12 điểm cuối phiên",3,positive,2,1.0,train,VCB bứt_phá ngoạn_mục lên trên 100 000 đồng SHB bất_ngờ đảo chiều giảm sàn VnIndex tăng 12 điểm cuối phiên,108,106,22,20,False,False,False
raw_data.xlsx::848,raw_data.xlsx,"Chủ sở hữu trà bí đao Wonderfarm đặt kế hoạch xóa lỗ lũy kế, hồi sinh mạnh mẽ sau 10 năm về tay người Nhật",3,positive,2,1.0,train,Chủ_sở_hữu trà bí_đao Wonderfarm đặt kế_hoạch xoá lỗ luỹ kế hồi_sinh mạnh_mẽ sau 10 năm về tay người Nhật,106,105,25,19,False,False,False
raw_data.xlsx::849,raw_data.xlsx,"Viettel Post ước lãi trước thuế 134 tỷ đồng trong quý 1, tăng trưởng 10% so với cùng kỳ 2020",3,positive,2,1.0,train,Viettel_Post ước lãi trước thuế 134 tỷ đồng trong quý 1 tăng_trưởng 10 so với cùng kỳ 2020,92,90,20,18,False,False,False
raw_data.xlsx::850,raw_data.xlsx,"Thị phần môi giới HoSE quý 1/2021: Top 4 gia tăng cách biệt, VPS bất ngờ dẫn đầu",3,positive,2,1.0,train,Thị_phần môi_giới HoSE quý 1 2021 Top 4 gia_tăng cách_biệt VPS bất_ngờ dẫn_đầu,80,78,18,13,False,False,False
raw_data.xlsx::851,raw_data.xlsx,"Vợ CEO VinaCapital chốt lãi cổ phiếu “kỳ lân” VNG, có thể thu về cả nghìn tỷ đồng",3,positive,2,1.0,test,Vợ CEO VinaCapital chốt lãi cổ_phiếu kỳ_lân VNG có_thể thu về cả nghìn tỷ đồng,81,78,18,15,False,False,False
raw_data.xlsx::852,raw_data.xlsx,Thêm một Công ty chứng khoán lên kế hoạch tạm chuyển sang HNX để giảm tải hệ thống,3,positive,2,1.0,val,Thêm một Công_ty chứng_khoán lên kế_hoạch tạm chuyển sang HNX để giảm tải hệ_thống,82,82,18,14,False,False,False
raw_data.xlsx::853,raw_data.xlsx,MBS và KBSV ký kết thành công thỏa thuận hợp tác chiến lược,3,positive,2,1.0,train,MBS và KBSV ký_kết thành_công thoả_thuận hợp_tác chiến_lược,59,59,13,8,False,False,False
raw_data.xlsx::854,raw_data.xlsx,Fubon Vietnam ETF mua hàng trăm tỷ cổ phiếu Việt Nam ngay những phút mở cửa phiên 5/4?,3,positive,2,1.0,train,Fubon_Vietnam_ETF mua hàng trăm tỷ cổ_phiếu Việt_Nam ngay những phút mở_cửa phiên 5 4,86,85,18,14,False,False,False
raw_data.xlsx::855,raw_data.xlsx,Nhiệt điện Quảng Ninh (QTP) điều chỉnh tăng 540 tỷ đồng LNST trên BCTC kiểm toán năm 2020,3,positive,2,1.0,test,Nhiệt_điện Quảng_Ninh QTP điều_chỉnh tăng 540 tỷ đồng LNST trên BCTC kiểm_toán năm 2020,89,87,18,14,False,False,False
raw_data.xlsx::856,raw_data.xlsx,"Điểm danh những doanh nghiệp chốt quyền nhận cổ tức bằng tiền, bằng cổ phiếu và cổ phiếu thưởng tuần từ 5/4-9/4",3,positive,2,1.0,train,Điểm_danh những doanh_nghiệp chốt quyền nhận cổ_tức bằng tiền bằng cổ_phiếu và cổ_phiếu thưởng tuần từ 5 4 9 4,111,110,22,20,False,False,False
raw_data.xlsx::857,raw_data.xlsx,"EVE đặt kế hoạch lợi nhuận 2021 tăng hơn 70%, dự kiến mua 3 triệu cổ phiếu quỹ.",3,positive,2,1.0,test,EVE đặt kế_hoạch lợi_nhuận 2021 tăng hơn 70 dự_kiến mua 3 triệu cổ_phiếu quỹ,79,76,18,14,False,False,False
raw_data.xlsx::858,raw_data.xlsx,Khải Hoàn Land thu hút sự quan tâm trước ngày IPO,2,neutral,1,0.0,val,Khải_Hoàn Land thu_hút sự quan_tâm trước ngày IPO,49,49,11,8,False,False,False
raw_data.xlsx::859,raw_data.xlsx,Lịch sự kiện và tin vắn chứng khoán ngày 5/4,2,neutral,1,0.0,train,Lịch_sự kiện và tin_vắn chứng_khoán ngày 5 4,44,44,10,8,False,False,False
raw_data.xlsx::860,raw_data.xlsx,Lịch chốt quyền nhận cổ tức bằng tiền của 7 doanh nghiệp,3,positive,2,1.0,train,Lịch chốt quyền nhận cổ_tức bằng tiền của 7 doanh_nghiệp,56,56,12,10,False,True,True
raw_data.xlsx::861,raw_data.xlsx,KBSV: “Bất cứ nhịp điều chỉnh sâu nào của thị trường đều là cơ hội tích lũy cổ phiếu”,3,positive,2,1.0,test,KBSV Bất_cứ nhịp điều_chỉnh sâu nào của thị_trường đều là cơ_hội tích_luỹ cổ_phiếu,85,82,19,13,False,False,False
raw_data.xlsx::862,raw_data.xlsx,Kỳ vọng gì ở cổ phiếu ngân hàng?,2,neutral,1,0.0,train,Kỳ_vọng gì ở cổ_phiếu ngân_hàng,32,31,8,5,False,False,False
raw_data.xlsx::863,raw_data.xlsx,"CII, HNG, REE, SHS, VC7, TTH, TEG, S4A, TSJ, TOP, PVL: Thông tin giao dịch lượng lớn cổ phiếu",2,neutral,1,0.0,train,CII HNG REE SHS VC7 TTH TEG S4A TSJ TOP PVL Thông_tin giao_dịch lượng lớn cổ_phiếu,93,82,19,16,False,False,False
raw_data.xlsx::864,raw_data.xlsx,"VN-Index phá đỉnh lịch sử, điều gì chờ đợi phía trước?",2,neutral,1,0.0,test,VN Index phá đỉnh lịch_sử điều gì chờ_đợi phía trước,54,52,11,10,False,False,False
raw_data.xlsx::865,raw_data.xlsx,"Xu thế dòng tiền: VN-Index vượt đỉnh, chọn cổ phiếu ""khỏe"" mới quan trọng",3,positive,2,1.0,train,Xu_thế dòng tiền VN Index vượt đỉnh chọn cổ_phiếu khoẻ mới quan_trọng,73,69,14,12,False,False,False
raw_data.xlsx::866,raw_data.xlsx,HoSE: Khối ngoại bán ròng 12.250 tỷ đồng trong tháng 3/2021,1,negative,0,-1.0,test,HoSE_Khối ngoại bán ròng 12 250 tỷ đồng trong tháng 3 2021,59,58,11,12,False,False,False
raw_data.xlsx::867,raw_data.xlsx,VnDirect (VND) chốt danh sách cổ đông nhận cổ tức bằng tiền tỷ lệ 5%,3,positive,2,1.0,train,VnDirect_VND chốt danh_sách cổ_đông nhận cổ_tức bằng tiền tỷ_lệ 5,68,65,15,10,False,False,False
raw_data.xlsx::868,raw_data.xlsx,"Quy mô hơn 10.000 tỷ đồng, VFMVN Diamond trở thành quỹ ETF lớn nhất TTCK Việt Nam, vượt qua cả VNM ETF hay FTSE Vietnam",3,positive,2,1.0,train,Quy_mô hơn 10 000 tỷ đồng VFMVN Diamond trở_thành quỹ ETF lớn nhất TTCK Việt_Nam vượt qua cả VNM ETF hay FTSE Vietnam,119,117,25,23,False,False,False
raw_data.xlsx::869,raw_data.xlsx,[Quy tắc đầu tư vàng] Nguyên tắc vàng để giữ được tiền trên thị trường chứng khoán qua câu truyện cổ,2,neutral,1,0.0,train,Quy_tắc đầu_tư vàng Nguyên_tắc vàng để giữ được tiền trên thị_trường_chứng_khoán qua câu truyện_cổ,100,98,21,14,False,False,False
